Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1764751460.549496,83391,7,1
2,Payment,1764751460.549497,98585,9,1
4,Delivery,1764751460.549506,86423,6,1
1,NewOrder,1764751460.549542,98727,3,1
5,StockLevel,1764751460.617400,30586,0,1
1,NewOrder,1764751460.617511,30478,14,1
2,Payment,1764751460.617652,30330,11,1
2,Payment,1764751460.618035,29992,12,1
4,Delivery,1764751460.618057,104063,10,1
2,Payment,1764751460.618309,108593,13,1
2,Payment,1764751460.618547,29615,5,1
3,OrderStatus,1764751460.618578,7232,2,1
2,Payment,1764751460.619393,28593,8,1
2,Payment,1764751460.619541,28452,15,1
2,Payment,1764751460.625825,22384,2,1
1,NewOrder,1764751460.627164,210295,4,1
2,Payment,1764751460.632896,84643,7,1
3,OrderStatus,1764751460.635938,1330,6,1
2,Payment,1764751460.637276,200161,6,1
1,NewOrder,1764751460.647998,189502,11,1
2,Payment,1764751460.647998,78870,8,1
4,Delivery,1764751460.647998,78975,14,1
1,NewOrder,1764751460.647998,78971,0,1
1,NewOrder,1764751460.648000,78941,15,1
2,Payment,1764751460.648033,199323,12,1
1,NewOrder,1764751460.648085,189393,9,1
2,Payment,1764751460.648134,78841,1,1
2,Payment,1764751460.648164,82254,5,1
1,NewOrder,1764751460.648212,78822,2,1
2,Payment,1764751460.648274,78627,3,1
1,NewOrder,1764751460.717553,130338,7,1
1,NewOrder,1764751460.722128,125583,10,1
1,NewOrder,1764751460.726875,128898,8,1
5,StockLevel,1764751460.726909,120325,3,1
2,Payment,1764751460.726911,199653,13,1
2,Payment,1764751460.726943,120609,15,1
2,Payment,1764751460.726975,120408,0,1
1,NewOrder,1764751460.726975,121300,14,1
5,StockLevel,1764751460.726981,120623,1,1
1,NewOrder,1764751460.727037,136151,2,1
2,Payment,1764751460.730428,116989,5,1
1,NewOrder,1764751460.837454,89147,6,1
2,Payment,1764751460.837469,88934,4,1
1,NewOrder,1764751460.837484,89075,9,1
1,NewOrder,1764751460.837506,88998,11,1
1,NewOrder,1764751460.847244,93251,3,1
1,NewOrder,1764751460.847362,79264,12,1
2,Payment,1764751460.847390,79116,0,1
1,NewOrder,1764751460.847419,93211,5,1
1,NewOrder,1764751460.847556,78884,15,1
1,NewOrder,1764751460.847609,92881,1,1
3,OrderStatus,1764751460.847714,2274,10,1
2,Payment,1764751460.847896,78744,7,1
3,OrderStatus,1764751460.848281,1755,14,1
2,Payment,1764751460.849994,76622,10,1
2,Payment,1764751460.850041,76469,14,1
2,Payment,1764751460.855782,80594,8,1
2,Payment,1764751460.863202,77491,2,1
2,Payment,1764751460.926421,14086,4,1
1,NewOrder,1764751460.926449,24068,15,1
1,NewOrder,1764751460.926507,108337,11,1
4,Delivery,1764751460.926512,474899,0,1
1,NewOrder,1764751460.926516,24305,14,1
2,Payment,1764751460.926562,13948,9,1
2,Payment,1764751460.926569,13944,13,1
1,NewOrder,1764751460.926606,23837,6,1
1,NewOrder,1764751460.926617,108309,10,1
1,NewOrder,1764751460.926629,108158,12,1
2,Payment,1764751460.926642,13922,7,1
1,NewOrder,1764751460.936386,274412,8,1
1,NewOrder,1764751460.940496,460789,1,1
3,OrderStatus,1764751460.940501,94487,3,1
2,Payment,1764751460.940512,94274,4,1
1,NewOrder,1764751460.940516,270229,9,1
2,Payment,1764751460.940519,94268,13,1
1,NewOrder,1764751460.940566,460706,7,1
1,NewOrder,1764751460.940631,270078,5,1
2,Payment,1764751460.940697,94302,2,1
2,Payment,1764751460.950456,450808,6,1
1,NewOrder,1764751460.950524,450759,15,1
3,OrderStatus,1764751460.950827,2488,14,1
2,Payment,1764751460.953323,448287,14,1
1,NewOrder,1764751461.034805,378746,4,1
2,Payment,1764751461.034806,397560,12,1
2,Payment,1764751461.034806,374803,13,1
1,NewOrder,1764751461.034851,6504,11,1
1,NewOrder,1764751461.034935,375427,10,1
2,Payment,1764751461.034993,373919,3,1
2,Payment,1764751461.035006,376560,2,1
1,NewOrder,1764751461.041361,374268,11,1
1,NewOrder,1764751461.210735,217648,5,1
2,Payment,1764751461.210755,201213,9,1
2,Payment,1764751461.210800,198098,8,1
2,Payment,1764751461.401282,26881,6,1
1,NewOrder,1764751461.401283,43779,7,1
2,Payment,1764751461.401289,27030,15,1
2,Payment,1764751461.401292,35162,1,1
2,Payment,1764751461.401414,26856,0,1
1,NewOrder,1764751461.401616,38750,14,1
2,Payment,1764751461.408910,27557,8,1
1,NewOrder,1764751461.408920,110302,3,1
1,NewOrder,1764751461.409614,30787,13,1
1,NewOrder,1764751461.410368,29972,10,1
1,NewOrder,1764751461.411572,115275,2,1
2,Payment,1764751461.411974,24536,9,1
2,Payment,1764751461.413557,22909,4,1
1,NewOrder,1764751461.415635,20865,11,1
2,Payment,1764751461.428180,91154,6,1
1,NewOrder,1764751461.428278,9960,0,1
2,Payment,1764751461.428321,90901,15,1
1,NewOrder,1764751461.428389,108501,5,1
2,Payment,1764751461.432375,86855,12,1
1,NewOrder,1764751461.436463,100452,1,1
2,Payment,1764751461.436474,90376,8,1
1,NewOrder,1764751461.436475,104483,4,1
5,StockLevel,1764751461.436503,93807,11,1
2,Payment,1764751461.436515,100485,9,1
2,Payment,1764751461.438243,92155,0,1
1,NewOrder,1764751461.440349,96420,10,1
2,Payment,1764751461.440373,167297,14,1
2,Payment,1764751461.440407,102669,13,1
1,NewOrder,1764751461.445075,162558,7,1
1,NewOrder,1764751461.519240,35076,12,1
2,Payment,1764751461.519240,21812,3,1
2,Payment,1764751461.519247,21850,15,1
1,NewOrder,1764751461.519340,27904,6,1
1,NewOrder,1764751461.526854,80775,2,1
1,NewOrder,1764751461.526857,20356,8,1
2,Payment,1764751461.530317,23833,11,1
2,Payment,1764751461.530404,23237,0,1
2,Payment,1764751461.536784,70751,10,1
1,NewOrder,1764751461.536898,82190,5,1
2,Payment,1764751461.536921,70614,1,1
1,NewOrder,1764751461.537006,82080,9,1
1,NewOrder,1764751461.540965,154376,4,1
4,Delivery,1764751461.541058,154237,3,1
1,NewOrder,1764751461.541103,71464,15,1
1,NewOrder,1764751461.543082,76006,13,1
4,Delivery,1764751461.547222,138481,8,1
2,Payment,1764751461.547250,65340,6,1
1,NewOrder,1764751461.553665,131947,0,1
1,NewOrder,1764751461.554161,131466,11,1
1,NewOrder,1764751461.554320,131348,12,1
2,Payment,1764751461.607554,87607,10,1
1,NewOrder,1764751461.607554,94016,1,1
1,NewOrder,1764751461.607635,90431,2,1
2,Payment,1764751461.607651,88783,7,1
2,Payment,1764751461.607672,89935,14,1
1,NewOrder,1764751461.612573,110174,15,1
1,NewOrder,1764751461.612597,82951,6,1
1,NewOrder,1764751461.619095,174446,9,1
1,NewOrder,1764751461.619096,86359,5,1
1,NewOrder,1764751461.619097,86399,13,1
1,NewOrder,1764751461.685636,37071,0,1
1,NewOrder,1764751461.685636,107770,11,1
1,NewOrder,1764751461.685674,23880,12,1
1,NewOrder,1764751461.685708,49627,8,1
1,NewOrder,1764751461.695169,27581,10,1
1,NewOrder,1764751461.695299,98170,3,1
1,NewOrder,1764751461.695348,98278,4,1
1,NewOrder,1764751461.695551,109973,6,1
1,NewOrder,1764751461.696441,38891,7,1
1,NewOrder,1764751461.697612,37631,14,1
1,NewOrder,1764751461.698072,107491,2,1
2,Payment,1764751461.701578,21126,1,1
2,Payment,1764751461.705463,29814,5,1
2,Payment,1764751461.705497,29738,13,1
1,NewOrder,1764751461.709564,154421,12,1
1,NewOrder,1764751461.722720,142502,1,1
2,Payment,1764751461.722721,82812,0,1
2,Payment,1764751461.722753,83009,15,1
2,Payment,1764751461.722756,82799,10,1
1,NewOrder,1764751461.735247,128669,13,1
2,Payment,1764751461.735251,1307450,14,1
2,Payment,1764751461.735282,128623,5,1
1,NewOrder,1764751461.735338,353193,7,1
3,OrderStatus,1764751461.735341,2853,8,1
1,NewOrder,1764751461.738200,125842,8,1
2,Payment,1764751461.793425,70735,11,1
5,StockLevel,1764751461.793479,70467,3,1
2,Payment,1764751461.793545,419947,9,1
1,NewOrder,1764751461.793632,861389,4,1
2,Payment,1764751461.805537,408136,6,1
1,NewOrder,1764751461.805541,849379,0,1
1,NewOrder,1764751461.805560,850488,10,1
2,Payment,1764751461.805568,849321,2,1
2,Payment,1764751461.805767,407996,15,1
2,Payment,1764751461.863924,789007,5,1
2,Payment,1764751461.863924,789034,13,1
5,StockLevel,1764751461.863951,792198,3,1
1,NewOrder,1764751461.863992,790902,12,1
4,Delivery,1764751461.864048,791073,8,1
1,NewOrder,1764751461.864163,789211,11,1
3,OrderStatus,1764751461.865228,787634,1,1
1,NewOrder,1764751462.088548,959957,7,1
1,NewOrder,1764751462.213512,835316,9,1
1,NewOrder,1764751462.213683,829086,6,1
2,Payment,1764751462.213769,841414,15,1
2,Payment,1764751462.652881,395499,1,1
2,Payment,1764751462.652939,428785,5,1
2,Payment,1764751462.652965,395497,13,1
1,NewOrder,1764751462.653379,396239,11,1
2,Payment,1764751462.654894,426851,2,1
2,Payment,1764751462.654899,461088,12,1
2,Payment,1764751462.654921,393555,0,1
2,Payment,1764751462.655023,394547,4,1
2,Payment,1764751462.655127,393391,8,1
2,Payment,1764751462.656063,393885,10,1
1,NewOrder,1764751462.656160,392474,3,1
1,NewOrder,1764751463.042719,42603,14,1
2,Payment,1764751463.042778,12314,6,1
1,NewOrder,1764751463.048388,38272,1,1
2,Payment,1764751463.048468,37093,13,1
1,NewOrder,1764751463.048481,61163,0,1
2,Payment,1764751463.048508,37017,7,1
2,Payment,1764751463.048524,33231,8,1
1,NewOrder,1764751463.048637,36698,3,1
1,NewOrder,1764751463.048833,37782,9,1
1,NewOrder,1764751463.049576,24066,4,1
1,NewOrder,1764751463.049620,35777,11,1
2,Payment,1764751463.049954,35370,10,1
1,NewOrder,1764751463.055107,60265,6,1
1,NewOrder,1764751463.055186,46624,15,1
1,NewOrder,1764751463.073651,50320,4,1
1,NewOrder,1764751463.081734,33622,5,1
1,NewOrder,1764751463.081753,33405,2,1
1,NewOrder,1764751463.081761,42236,8,1
2,Payment,1764751463.085330,29680,10,1
2,Payment,1764751463.085331,29676,14,1
2,Payment,1764751463.085341,29884,3,1
1,NewOrder,1764751463.085399,48567,11,1
2,Payment,1764751463.085530,29400,7,1
1,NewOrder,1764751463.085564,29585,13,1
1,NewOrder,1764751463.086621,28506,9,1
2,Payment,1764751463.086665,37266,1,1
3,OrderStatus,1764751463.101828,13684,15,1
1,NewOrder,1764751463.109660,35330,0,1
2,Payment,1764751463.114940,19408,7,1
1,NewOrder,1764751463.115014,29934,14,1
1,NewOrder,1764751463.115016,32748,10,1
2,Payment,1764751463.115130,18981,9,1
4,Delivery,1764751463.115157,32708,13,1
1,NewOrder,1764751463.115162,36591,2,1
1,NewOrder,1764751463.115230,32561,3,1
3,OrderStatus,1764751463.115362,18707,5,1
2,Payment,1764751463.115378,32561,6,1
1,NewOrder,1764751463.115516,25356,15,1
4,Delivery,1764751463.115992,34029,12,1
2,Payment,1764751463.123941,16939,1,1
2,Payment,1764751463.123993,20969,4,1
2,Payment,1764751463.124001,24247,8,1
4,Delivery,1764751463.133981,29277,11,1
2,Payment,1764751463.134077,40648,5,1
1,NewOrder,1764751463.134117,27994,9,1
1,NewOrder,1764751463.134354,20769,7,1
1,NewOrder,1764751463.140880,33993,15,1
1,NewOrder,1764751463.140886,22365,1,1
5,StockLevel,1764751463.144957,17117,14,1
2,Payment,1764751463.144969,13234,4,1
1,NewOrder,1764751463.144996,29433,0,1
1,NewOrder,1764751463.147772,29564,10,1
2,Payment,1764751463.147793,14304,3,1
2,Payment,1764751463.147867,14792,13,1
1,NewOrder,1764751463.147942,29291,6,1
2,Payment,1764751463.148268,14992,8,1
1,NewOrder,1764751463.150027,24091,12,1
2,Payment,1764751463.151760,11521,2,1
2,Payment,1764751463.155130,9122,7,1
3,OrderStatus,1764751463.158212,9845,4,1
4,Delivery,1764751463.162082,27147,14,1
2,Payment,1764751463.162104,15058,3,1
3,OrderStatus,1764751463.162117,11880,9,1
1,NewOrder,1764751463.162667,26571,13,1
5,StockLevel,1764751463.163257,16867,1,1
1,NewOrder,1764751463.163263,26092,11,1
2,Payment,1764751463.163266,14150,8,1
2,Payment,1764751463.163282,14149,2,1
1,NewOrder,1764751463.164268,25109,7,1
1,NewOrder,1764751463.168066,23279,4,1
2,Payment,1764751463.174005,15231,9,1
1,NewOrder,1764751463.174124,26428,12,1
2,Payment,1764751463.174434,16913,0,1
2,Payment,1764751463.174731,14748,5,1
3,OrderStatus,1764751463.174880,9886,15,1
2,Payment,1764751463.177169,14152,3,1
2,Payment,1764751463.177239,14205,6,1
1,NewOrder,1764751463.177344,23661,10,1
4,Delivery,1764751463.177423,97401,8,1
2,Payment,1764751463.177436,14030,2,1
2,Payment,1764751463.180138,24454,1,1
4,Delivery,1764751463.184777,91219,15,1
3,OrderStatus,1764751463.189244,863,14,1
1,NewOrder,1764751463.189244,74514,9,1
2,Payment,1764751463.189246,15283,13,1
4,Delivery,1764751463.189359,86571,11,1
1,NewOrder,1764751463.189378,85445,7,1
2,Payment,1764751463.189482,15012,5,1
1,NewOrder,1764751463.190113,84723,14,1
2,Payment,1764751463.191327,68373,3,1
2,Payment,1764751463.191348,13185,0,1
2,Payment,1764751463.191351,84527,4,1
2,Payment,1764751463.191453,68304,6,1
2,Payment,1764751463.191472,112700,2,1
4,Delivery,1764751463.200565,75547,12,1
4,Delivery,1764751463.201014,75172,10,1
2,Payment,1764751463.204505,91365,5,1
2,Payment,1764751463.204535,71445,0,1
4,Delivery,1764751463.204543,74278,13,1
2,Payment,1764751463.204594,71901,1,1
2,Payment,1764751463.259719,20303,3,1
1,NewOrder,1764751463.259766,36147,6,1
2,Payment,1764751463.263765,19402,9,1
1,NewOrder,1764751463.274839,38494,7,1
1,NewOrder,1764751463.274839,39004,8,1
1,NewOrder,1764751463.274842,38463,14,1
2,Payment,1764751463.275884,37467,4,1
2,Payment,1764751463.275936,28182,11,1
2,Payment,1764751463.275986,28137,0,1
2,Payment,1764751463.276001,28115,15,1
2,Payment,1764751463.276115,28008,12,1
1,NewOrder,1764751463.276190,37152,10,1
3,OrderStatus,1764751463.276501,19361,1,1
1,NewOrder,1764751463.278826,34289,13,1
2,Payment,1764751463.280029,24238,3,1
1,NewOrder,1764751463.283179,30107,9,1
2,Payment,1764751463.295878,98438,1,1
2,Payment,1764751463.295879,91969,5,1
1,NewOrder,1764751463.295916,20094,6,1
2,Payment,1764751463.304129,66512,15,1
1,NewOrder,1764751463.304131,81890,0,1
2,Payment,1764751463.304131,66515,12,1
2,Payment,1764751463.304131,66519,11,1
2,Payment,1764751463.304175,66491,2,1
2,Payment,1764751463.304270,69131,3,1
2,Payment,1764751463.313131,92327,13,1
1,NewOrder,1764751463.313296,72857,9,1
2,Payment,1764751463.313312,81066,14,1
1,NewOrder,1764751463.313335,72690,7,1
1,NewOrder,1764751463.313345,72713,10,1
2,Payment,1764751463.313353,88174,4,1
2,Payment,1764751463.313850,72170,8,1
2,Payment,1764751463.316019,70085,6,1
1,NewOrder,1764751463.370656,23781,15,1
2,Payment,1764751463.370656,17273,12,1
1,NewOrder,1764751463.370657,23429,11,1
2,Payment,1764751463.370672,53533,2,1
3,OrderStatus,1764751463.373408,20654,3,1
1,NewOrder,1764751463.386034,26294,8,1
2,Payment,1764751463.386035,19322,0,1
2,Payment,1764751463.386035,15664,7,1
4,Delivery,1764751463.386059,37991,10,1
4,Delivery,1764751463.386110,19423,6,1
1,NewOrder,1764751463.386155,26182,9,1
1,NewOrder,1764751463.387854,22319,5,1
1,NewOrder,1764751463.387935,18412,12,1
1,NewOrder,1764751463.394070,30191,3,1
1,NewOrder,1764751463.394088,18359,11,1
1,NewOrder,1764751463.394323,29845,1,1
1,NewOrder,1764751463.394384,29670,14,1
2,Payment,1764751463.394443,17936,15,1
2,Payment,1764751463.401541,10992,4,1
2,Payment,1764751463.401715,16875,7,1
3,OrderStatus,1764751463.405367,13221,0,1
2,Payment,1764751463.405465,18687,13,1
2,Payment,1764751463.405539,28548,6,1
2,Payment,1764751463.406353,31160,12,1
2,Payment,1764751463.410184,20003,5,1
2,Payment,1764751463.412336,17589,8,1
2,Payment,1764751463.412344,17519,9,1
1,NewOrder,1764751463.412384,21745,15,1
4,Delivery,1764751463.412453,27389,11,1
1,NewOrder,1764751463.412538,21619,4,1
2,Payment,1764751463.418596,16035,0,1
2,Payment,1764751463.418596,79968,7,1
4,Delivery,1764751463.424057,84305,10,1
4,Delivery,1764751463.424060,21090,14,1
1,NewOrder,1764751463.424156,79967,13,1
1,NewOrder,1764751463.424174,15874,1,1
1,NewOrder,1764751463.424207,79899,2,1
1,NewOrder,1764751463.424267,79936,3,1
2,Payment,1764751463.429875,14775,9,1
4,Delivery,1764751463.429932,78198,8,1
1,NewOrder,1764751463.430193,73933,5,1
1,NewOrder,1764751463.434094,73845,6,1
1,NewOrder,1764751463.434131,74172,15,1
1,NewOrder,1764751463.434163,87057,4,1
1,NewOrder,1764751463.434636,73894,0,1
1,NewOrder,1764751463.437523,71144,12,1
1,NewOrder,1764751463.439850,68205,11,1
2,Payment,1764751463.440077,64054,1,1
2,Payment,1764751463.444659,63551,9,1
1,NewOrder,1764751463.445158,63502,14,1
1,NewOrder,1764751463.498582,26616,7,1
1,NewOrder,1764751463.504122,25632,2,1
1,NewOrder,1764751463.504131,21087,13,1
2,Payment,1764751463.504134,17022,5,1
2,Payment,1764751463.504136,17031,1,1
1,NewOrder,1764751463.504209,30750,3,1
2,Payment,1764751463.507950,17150,6,1
2,Payment,1764751463.508061,17282,11,1
4,Delivery,1764751463.508136,30589,8,1
1,NewOrder,1764751463.508213,26754,9,1
1,NewOrder,1764751463.508307,45176,15,1
1,NewOrder,1764751463.508365,26673,10,1
2,Payment,1764751463.508539,16640,0,1
2,Payment,1764751463.508666,16422,14,1
5,StockLevel,1764751463.508672,16412,12,1
1,NewOrder,1764751463.521171,27767,5,1
2,Payment,1764751463.521175,13759,1,1
1,NewOrder,1764751463.521226,27699,4,1
2,Payment,1764751463.525097,13282,14,1
2,Payment,1764751463.525097,13429,12,1
1,NewOrder,1764751463.525106,28459,6,1
2,Payment,1764751463.525185,13287,0,1
1,NewOrder,1764751463.525204,28272,7,1
4,Delivery,1764751463.525227,30850,13,1
2,Payment,1764751463.525348,13132,11,1
1,NewOrder,1764751463.529762,34833,2,1
2,Payment,1764751463.534944,18477,1,1
1,NewOrder,1764751463.534965,18588,3,1
2,Payment,1764751463.534973,18507,9,1
1,NewOrder,1764751463.535041,18476,10,1
1,NewOrder,1764751463.538387,17745,14,1
1,NewOrder,1764751463.538478,35975,0,1
1,NewOrder,1764751463.538485,26081,11,1
2,Payment,1764751463.538532,17567,12,1
2,Payment,1764751463.538730,14750,8,1
2,Payment,1764751463.548937,12670,4,1
2,Payment,1764751463.548946,25416,5,1
1,NewOrder,1764751463.553432,30563,1,1
2,Payment,1764751463.553484,13065,7,1
1,NewOrder,1764751463.553487,17693,8,1
1,NewOrder,1764751463.553488,20781,9,1
1,NewOrder,1764751463.553489,20945,15,1
2,Payment,1764751463.553522,13085,10,1
1,NewOrder,1764751463.553561,24769,3,1
2,Payment,1764751463.553569,24694,6,1
2,Payment,1764751463.556083,10719,13,1
2,Payment,1764751463.556105,22079,12,1
3,OrderStatus,1764751463.556133,10330,14,1
1,NewOrder,1764751463.561619,22257,4,1
2,Payment,1764751463.564600,11634,11,1
1,NewOrder,1764751463.564602,28186,2,1
1,NewOrder,1764751463.566469,17458,14,1
2,Payment,1764751463.566555,26357,7,1
1,NewOrder,1764751463.566613,29790,10,1
1,NewOrder,1764751463.566807,22072,13,1
2,Payment,1764751463.571187,12677,8,1
1,NewOrder,1764751463.574277,22031,9,1
2,Payment,1764751463.574368,18383,5,1
1,NewOrder,1764751463.574438,21963,15,1
1,NewOrder,1764751463.574459,32913,0,1
2,Payment,1764751463.576242,16509,11,1
4,Delivery,1764751463.578270,18307,6,1
1,NewOrder,1764751463.578296,29094,12,1
1,NewOrder,1764751463.578333,30004,3,1
1,NewOrder,1764751463.583874,24693,8,1
1,NewOrder,1764751463.583883,36665,4,1
2,Payment,1764751463.583969,12328,14,1
2,Payment,1764751463.584002,12407,1,1
1,NewOrder,1764751463.588888,19863,13,1
2,Payment,1764751463.592763,15718,11,1
2,Payment,1764751463.592763,15822,5,1
2,Payment,1764751463.592790,19675,2,1
2,Payment,1764751463.592921,15727,7,1
1,NewOrder,1764751463.596305,19723,14,1
2,Payment,1764751463.596315,12125,9,1
2,Payment,1764751463.596405,12121,15,1
2,Payment,1764751463.596412,25758,10,1
5,StockLevel,1764751463.596416,12484,1,1
1,NewOrder,1764751463.596584,29610,6,1
1,NewOrder,1764751463.607379,29741,0,1
2,Payment,1764751463.607396,14851,12,1
1,NewOrder,1764751463.608343,17914,3,1
1,NewOrder,1764751463.608484,18124,9,1
2,Payment,1764751463.608486,13754,11,1
2,Payment,1764751463.608529,13752,15,1
4,Delivery,1764751463.608572,28478,8,1
1,NewOrder,1764751463.608590,16354,5,1
1,NewOrder,1764751463.608650,16319,7,1
2,Payment,1764751463.608755,40350,13,1
2,Payment,1764751463.608903,28350,1,1
2,Payment,1764751463.612474,13677,2,1
2,Payment,1764751463.616038,20129,14,1
2,Payment,1764751463.620557,11136,4,1
2,Payment,1764751463.622181,14101,10,1
1,NewOrder,1764751463.622247,26796,11,1
2,Payment,1764751463.622253,13917,12,1
2,Payment,1764751463.622283,26899,15,1
5,StockLevel,1764751463.624952,12099,5,1
1,NewOrder,1764751463.624971,24202,7,1
2,Payment,1764751463.626157,23472,2,1
1,NewOrder,1764751463.626200,22900,6,1
2,Payment,1764751463.626262,10921,3,1
1,NewOrder,1764751463.626612,25326,9,1
2,Payment,1764751463.631701,13180,4,1
2,Payment,1764751463.636172,25406,14,1
1,NewOrder,1764751463.636177,16019,12,1
1,NewOrder,1764751463.636284,23286,10,1
2,Payment,1764751463.637056,35404,5,1
1,NewOrder,1764751463.637077,15318,8,1
5,StockLevel,1764751463.637123,11930,0,1
2,Payment,1764751463.637189,12052,3,1
2,Payment,1764751463.637263,24294,1,1
2,Payment,1764751463.644892,14658,4,1
2,Payment,1764751463.649052,12547,11,1
2,Payment,1764751463.649060,12513,0,1
1,NewOrder,1764751463.649106,29991,6,1
2,Payment,1764751463.649112,13493,13,1
2,Payment,1764751463.649180,14611,7,1
1,NewOrder,1764751463.649190,29905,15,1
2,Payment,1764751463.649245,12395,3,1
2,Payment,1764751463.649635,29559,2,1
2,Payment,1764751463.651950,10367,9,1
1,NewOrder,1764751463.652205,27194,12,1
2,Payment,1764751463.652405,13871,8,1
2,Payment,1764751463.659562,27437,4,1
2,Payment,1764751463.659580,15920,10,1
2,Payment,1764751463.661564,31131,1,1
2,Payment,1764751463.661586,13875,14,1
1,NewOrder,1764751463.661604,31019,0,1
1,NewOrder,1764751463.661606,25420,11,1
1,NewOrder,1764751463.661646,25493,3,1
4,Delivery,1764751463.662324,16861,9,1
1,NewOrder,1764751463.662612,24442,13,1
1,NewOrder,1764751463.663797,15305,7,1
2,Payment,1764751463.666283,12818,8,1
2,Payment,1764751463.672468,25550,5,1
2,Payment,1764751463.675472,11966,14,1
2,Payment,1764751463.675509,11901,10,1
2,Payment,1764751463.679102,19007,15,1
2,Payment,1764751463.679103,10246,6,1
2,Payment,1764751463.679107,10245,8,1
3,OrderStatus,1764751463.679108,8013,7,1
5,StockLevel,1764751463.679193,10153,9,1
1,NewOrder,1764751463.679197,26346,2,1
2,Payment,1764751463.679404,9954,12,1
1,NewOrder,1764751463.687012,20628,4,1
2,Payment,1764751463.687033,11041,11,1
2,Payment,1764751463.687059,13014,13,1
1,NewOrder,1764751463.687125,28312,7,1
5,StockLevel,1764751463.687146,10790,3,1
1,NewOrder,1764751463.687415,20153,10,1
2,Payment,1764751463.687440,20653,14,1
2,Payment,1764751463.689352,10772,9,1
1,NewOrder,1764751463.689356,16257,6,1
2,Payment,1764751463.689357,10764,8,1
1,NewOrder,1764751463.689364,18217,12,1
1,NewOrder,1764751463.692630,25822,0,1
2,Payment,1764751463.692701,15263,1,1
2,Payment,1764751463.697943,10228,3,1
1,NewOrder,1764751463.698024,25977,5,1
2,Payment,1764751463.698076,9464,11,1
5,StockLevel,1764751463.698112,9549,15,1
2,Payment,1764751463.700079,10808,13,1
2,Payment,1764751463.700126,10399,8,1
1,NewOrder,1764751463.700129,23928,9,1
1,NewOrder,1764751463.705551,23625,2,1
2,Payment,1764751463.705619,12729,6,1
2,Payment,1764751463.707547,10918,11,1
1,NewOrder,1764751463.707574,16605,10,1
1,NewOrder,1764751463.707587,19604,12,1
2,Payment,1764751463.707647,13372,4,1
2,Payment,1764751463.707665,10711,15,1
2,Payment,1764751463.707972,12954,1,1
1,NewOrder,1764751463.708098,16016,14,1
1,NewOrder,1764751463.708177,31516,3,1
2,Payment,1764751463.710531,10391,8,1
2,Payment,1764751463.710892,13225,13,1
1,NewOrder,1764751463.715447,24333,7,1
1,NewOrder,1764751463.718357,21316,6,1
1,NewOrder,1764751463.718383,24521,15,1
1,NewOrder,1764751463.718458,21593,0,1
1,NewOrder,1764751463.718471,21338,11,1
4,Delivery,1764751463.720928,25902,8,1
1,NewOrder,1764751463.720932,24144,1,1
1,NewOrder,1764751463.721024,15670,4,1
2,Payment,1764751463.724006,15691,5,1
2,Payment,1764751463.724062,15665,9,1
4,Delivery,1764751463.724120,18749,14,1
2,Payment,1764751463.724123,15586,13,1
1,NewOrder,1764751463.724185,18717,10,1
5,StockLevel,1764751463.727198,12673,12,1
2,Payment,1764751463.729182,10643,2,1
3,OrderStatus,1764751463.736704,3099,4,1
2,Payment,1764751463.739680,11626,6,1
1,NewOrder,1764751463.739699,14345,3,1
1,NewOrder,1764751463.739703,21161,5,1
2,Payment,1764751463.739715,11530,13,1
2,Payment,1764751463.739733,11512,9,1
2,Payment,1764751463.739783,24394,7,1
2,Payment,1764751463.739806,11413,4,1
2,Payment,1764751463.739815,13755,11,1
1,NewOrder,1764751463.739828,18193,2,1
2,Payment,1764751463.739873,21045,12,1
1,NewOrder,1764751463.740054,27348,0,1
1,NewOrder,1764751463.742875,15410,14,1
5,StockLevel,1764751463.742908,8372,10,1
1,NewOrder,1764751463.742909,15125,15,1
1,NewOrder,1764751463.745082,19098,1,1
2,Payment,1764751463.746838,11195,8,1
1,NewOrder,1764751463.751229,21311,4,1
1,NewOrder,1764751463.751253,21624,13,1
2,Payment,1764751463.751253,13038,9,1
5,StockLevel,1764751463.751286,13002,10,1
1,NewOrder,1764751463.751312,18296,6,1
2,Payment,1764751463.753576,13848,11,1
1,NewOrder,1764751463.754050,18423,3,1
1,NewOrder,1764751463.758031,25901,2,1
5,StockLevel,1764751463.758040,11489,8,1
1,NewOrder,1764751463.758040,25057,15,1
2,Payment,1764751463.758291,11231,14,1
2,Payment,1764751463.760871,11643,5,1
1,NewOrder,1764751463.760920,25180,12,1
1,NewOrder,1764751463.764183,18963,7,1
2,Payment,1764751463.764185,11489,1,1
5,StockLevel,1764751463.764293,1683,10,1
2,Payment,1764751463.764297,11375,9,1
1,NewOrder,1764751463.765982,23487,10,1
1,NewOrder,1764751463.767408,22032,0,1
2,Payment,1764751463.767430,15661,11,1
1,NewOrder,1764751463.769528,26022,14,1
2,Payment,1764751463.769534,19969,8,1
2,Payment,1764751463.769612,16366,6,1
1,NewOrder,1764751463.772479,21464,3,1
2,Payment,1764751463.772519,13529,5,1
2,Payment,1764751463.772546,24923,4,1
2,Payment,1764751463.772881,14616,13,1
1,NewOrder,1764751463.775679,22028,9,1
1,NewOrder,1764751463.775681,21711,1,1
4,Delivery,1764751463.783102,32115,11,1
